timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-17T14:32:23,energy-efficiency,bd31c54d-772c-47cf-a002-07a5eabbc4b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.03790055587887764,1.6815198826177335e-06,4.4366628499896524e-05,360.0,0.0,10.0,0.0002880344282835722,0.0001310359381818671,7.998026214126082e-06,0.00042706839267956536,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
