timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-17T14:32:23,energy-efficiency,c65cb4e9-27b1-4a1e-8f38-645759cdac37,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.43899766355753,5.2736542975181425e-06,5.051878032244834e-07,360.0,91.9446617488807,10.0,0.0010438053376972674,0.0002665902132719111,2.8994537527776427e-05,0.001339390088496955,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,,,4,machine,N,1.0,0.0
