iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,1636750875,311985504,50,103.6,6403457024
2,3459768685,121736609,0,114.9,6808207360
3,5019466183,122039373,0,114.7,6808207360
4,6621196569,122244795,0,122.7,6808207360
5,8249083251,122617779,0,130.4,6808207360
6,9790286583,123114326,54,129.9,6808207360
7,11392141561,122058633,53,122.9,6808207360
8,12946009455,122602149,0,122.3,6808207360
9,14565660131,122274776,0,122.6,6808207360
10,16150971097,122580469,0,130.5,6808207360
11,17701501338,122485278,0,122.4,6808207360
12,19299590838,122740361,0,122.2,6808207360
13,20839605565,122437138,28,130.6,6808207360
14,22480067257,122667591,7,130.4,6808207360
15,24057322261,122634010,18,122.3,6808207360
16,25591745446,122395347,51,130.7,6808207360
17,27223402395,123004605,35,130.0,6808207360
18,28761944033,122568059,0,122.3,6808207360
19,30357658172,124506174,0,128.5,6808207360
20,31949592494,122508519,0,130.5,6808207360
21,33486449390,122566449,2,122.3,6808207360
22,35115522217,123524831,0,129.5,6808207360
23,36683904986,123539172,4,121.4,6808207360
24,38267377559,122505279,11,130.6,6808207360
25,39863576465,123592253,13,129.4,6808207360
26,41407302339,123180317,41,129.9,6808207360
27,43011692170,123231327,39,129.8,6808207360
28,44562955970,123350520,0,121.6,6808207360
29,46155650311,123147177,0,129.9,6808207360
30,47792365306,124734547,0,120.2,6808207360
31,49338592372,122841062,0,122.1,6808207360
32,50939613369,123588232,0,129.4,6808207360
33,52473614899,123676234,6,129.3,6808207360
34,54082417046,123326898,1,129.7,6808207360
35,55689023355,123640723,0,137.5,6808207360
36,57240819232,122900764,22,122.0,6808207360
37,58863668990,123142366,10,129.9,6808207360
38,60428649406,124091529,28,128.9,6808207360
39,62052006129,123239208,15,129.8,6808207360
40,63670253717,124114729,6,128.9,6808207360
41,65267249953,123772095,8,129.2,6808207360
42,66888663812,127788156,0,133.0,6808207360
43,68456164040,122957505,12,130.1,6808207360
44,70075903537,123861216,2,137.2,6808207360
45,71687636582,124349952,0,128.6,6808207360
46,73250592892,123719004,14,129.3,6808207360
47,74887601121,124519874,0,128.5,6808207360
