iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,5777113089,634702796,100,99.9,22717202432
2,12436823527,501598878,100,99.7,23941939200
3,18803233308,499230695,100,100.1,23941939200
4,25215309465,496880203,100,98.6,23941939200
5,31625203414,501299374,100,99.7,23941939200
6,38074647195,498159470,100,98.4,23941939200
7,44393391061,499304927,100,100.1,23941939200
8,50746532510,499513909,100,100.1,23941939200
9,57164007842,502359928,100,97.5,23941939200
10,63497224678,501141712,100,97.8,23941939200
11,69834130643,502220586,100,101.5,23941939200
12,76243695807,499822594,100,100.0,23941939200
13,82670335835,501724059,100,99.6,23941939200
14,89067381086,502822045,100,101.4,23941939200
15,95410434026,503285931,100,99.3,23941939200
16,101709562743,502732883,100,99.4,23941939200
17,108068702165,502393038,100,99.5,23941939200
18,114369955922,503967200,100,99.2,23941939200
19,120708569661,501905362,100,99.6,23941939200
20,127071724387,502741744,100,101.4,23941939200
21,133382612186,501382855,100,99.7,23941939200
22,139664213122,499506998,100,100.1,23941939200
23,146000446829,496189893,100,98.7,23941939200
24,152229579935,500667215,100,99.9,23941939200
25,158488941416,499411528,100,100.1,23941939200
26,164774570458,497197428,100,100.6,23941939200
27,170987636023,498966141,100,100.2,23941939200
28,177249886563,497746325,100,100.4,23941939200
29,183520688009,500887394,100,99.8,23941939200
30,189760366766,500597510,100,99.9,23941939200
31,195989999755,497439395,100,100.5,23941939200
32,202253833267,500880565,100,99.8,23941939200
33,208496419646,500648641,100,99.9,23941939200
34,214751977616,501806898,100,99.6,23941939200
35,221051677778,500099814,100,100.0,23941939200
36,227368079455,500921955,100,99.8,23941939200
37,233680077168,500473929,100,99.9,23941939200
38,239903128120,501730077,100,99.6,23941939200
39,246154003431,499660397,100,100.1,23941939200
40,252469762329,498946486,100,100.2,23941939200
41,258735290397,500024493,100,100.0,23941939200
42,265074417889,501974721,100,99.6,23941939200
43,271436420799,501391472,100,99.7,23941939200
44,277669936125,501498564,100,99.7,23941939200
45,283987554580,502298336,100,99.5,23941939200
46,290360704664,498494599,100,100.3,23941939200
47,296000554247,437961817,100,100.5,23941939200
