iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,714181727,658324402,100,100.8,22717202432
2,2416972877,495405272,100,98.9,23941939200
3,4053302929,493374134,100,99.3,23941939200
4,5684779616,491973425,100,101.6,23941939200
5,7316073110,492283559,100,101.6,23941939200
6,8952918439,496422894,100,98.7,23941939200
7,10591780225,496718809,100,100.7,23941939200
8,12234495334,496392505,100,100.7,23941939200
9,13876345321,495119408,100,101.0,23941939200
10,15531180453,497455520,100,98.5,23941939200
11,17183026055,494719122,100,99.0,23941939200
12,18827189103,497379548,100,100.5,23941939200
13,20473188266,498040617,100,100.4,23941939200
14,22117540217,495575024,100,100.9,23941939200
15,23764382581,497190676,100,100.5,23941939200
16,25413889811,496244393,100,100.7,23941939200
17,27072904390,495443662,100,98.9,23941939200
18,28726524386,498067438,100,100.4,23941939200
19,30374787549,495515242,100,100.9,23941939200
20,32022458195,497417169,100,98.5,23941939200
21,33671891084,496014520,100,98.8,23941939200
22,35319230535,498029957,100,100.4,23941939200
23,36972275483,496771020,100,100.6,23941939200
24,38629782991,498873189,100,104.2,23941939200
25,40296293671,498917859,100,102.2,23941939200
26,41956054720,498479022,100,102.3,23941939200
27,43629369462,497643092,100,100.5,23941939200
28,45290849564,498253740,100,100.3,23941939200
29,46948539815,501406922,100,99.7,23941939200
30,48608845841,500442350,100,99.9,23941939200
31,50274840204,501561025,100,101.7,23941939200
32,51943144618,504642867,100,99.1,23941939200
33,53613721193,501855508,100,99.6,23941939200
34,55286125212,504499985,100,101.1,23941939200
35,56963772563,504345792,100,101.1,23941939200
36,58645539839,505510688,100,100.9,23941939200
37,60336392228,504439133,100,99.1,23941939200
38,62011224760,502175613,100,101.5,23941939200
39,63683478557,506217518,100,100.7,23941939200
40,65355428601,505609010,100,98.9,23941939200
41,67028368658,502720600,100,99.4,23941939200
42,68706383533,503390749,100,101.3,23941939200
43,70386709570,505867162,100,100.8,23941939200
44,72064069466,505372856,100,102.9,23941939200
45,73744697637,504086019,100,101.2,23941939200
46,75423145398,505107253,100,101.0,23941939200
47,77102356749,504325782,100,101.1,23941939200
48,78785705357,503309358,100,101.3,23941939200
49,80469539681,505555918,100,100.9,23941939200
50,82156151402,507618906,100,100.5,23941939200
51,83853511449,507298642,100,100.5,23941939200
52,85536149917,507784409,100,100.4,23941939200
53,87214484317,507511806,100,100.5,23941939200
