iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,5760143196,632351843,91,101.6,22717202432
2,12376726352,499486928,100,100.1,23941939200
3,18784101546,496635139,100,98.7,23941939200
4,25138070516,498053029,100,100.4,23941939200
5,31475029622,497835906,100,100.4,23941939200
6,37830384831,500942848,100,99.8,23941939200
7,44120762878,498274482,100,98.3,23941939200
8,50468336561,499123954,100,100.2,23941939200
9,56862348151,500400361,100,99.9,23941939200
10,63179183671,499645621,100,98.1,23941939200
11,69499894034,500154348,100,100.0,23941939200
12,75865521084,498240361,100,100.3,23941939200
13,82128649457,496815182,100,100.6,23941939200
14,88460715137,498062429,100,100.4,23941939200
15,94777965952,495904100,100,98.8,23941939200
16,101090755347,501051540,100,97.8,23941939200
17,107499022503,497678863,100,98.5,23941939200
18,113852543907,497386600,100,100.5,23941939200
19,120207169566,498231251,100,98.3,23941939200
20,126573866411,496654920,100,100.7,23941939200
21,132983947561,497300179,100,100.5,23941939200
22,139323664485,496279455,100,100.7,23941939200
23,145787470534,497392490,100,98.5,23941939200
24,152079801667,496867223,100,98.6,23941939200
25,158391029690,500006306,100,100.0,23941939200
26,164746888427,498881010,100,100.2,23941939200
27,171054019274,495893199,100,100.8,23941939200
28,177331331741,496884974,100,98.6,23941939200
29,183736579955,496482718,100,98.7,23941939200
30,190032732242,497156577,100,100.6,23941939200
31,196310318183,497143146,100,100.6,23941939200
32,202629646307,496476248,100,98.7,23941939200
33,208895340905,499968245,100,100.0,23941939200
34,215280908629,501447035,100,99.7,23941939200
35,221651599959,502040014,100,99.6,23941939200
36,227979538242,500350531,100,99.9,23941939200
37,234307377623,503674127,100,101.2,23941939200
38,240610839200,503759208,100,99.2,23941939200
39,246934062217,502580291,100,99.5,23941939200
40,253341921177,503323222,100,101.3,23941939200
41,259617619633,503303721,100,99.3,23941939200
42,265878864370,503184170,100,101.3,23941939200
43,272201697552,504636820,100,99.1,23941939200
44,278459186228,503766508,100,99.2,23941939200
45,284688562077,503245780,100,101.3,23941939200
46,291037072562,500930539,100,99.8,23941939200
47,296638372676,443443840,100,101.5,23941939200
