iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,709196158,664245833,100,100.1,22717202432
2,2412785205,495177032,100,101.0,23941939200
3,4056643379,494920279,100,101.0,23941939200
4,5709540335,499452309,100,100.1,23941939200
5,7369443785,499708823,100,100.1,23941939200
6,9018217615,496492720,100,100.7,23941939200
7,10669866115,500767688,100,99.8,23941939200
8,12325255824,501086162,100,99.8,23941939200
9,13985157114,501358005,100,101.7,23941939200
10,15653386296,498494587,100,98.3,23941939200
11,17307763841,499680704,100,100.1,23941939200
12,18958492138,498272614,100,100.3,23941939200
13,20613166588,497992440,100,100.4,23941939200
14,22267114657,500402263,100,99.9,23941939200
15,23923533510,502003304,100,99.6,23941939200
16,25586725945,500632206,100,99.9,23941939200
17,27252319951,499329859,100,100.1,23941939200
18,28928109294,499932977,100,98.0,23941939200
19,30597700585,502288388,100,99.5,23941939200
20,32263433163,504193794,100,101.1,23941939200
21,33924958585,501455117,100,99.7,23941939200
22,35586776820,500955119,100,99.8,23941939200
23,37255455598,503512595,100,101.3,23941939200
24,38928065649,500591955,100,101.9,23941939200
25,40606880403,501453247,100,101.7,23941939200
26,42282030577,503536425,100,101.3,23941939200
27,43964648223,500046348,100,100.0,23941939200
28,45642832638,502544642,100,99.5,23941939200
29,47315367707,506391583,100,100.7,23941939200
30,48987040936,502976957,100,101.4,23941939200
31,50660902563,505985308,100,100.8,23941939200
32,52332516280,505789615,100,100.8,23941939200
33,54016533374,506457294,100,100.7,23941939200
34,55698463950,505698494,100,100.8,23941939200
35,57378821675,506213021,100,100.7,23941939200
36,59065733338,504873123,100,101.0,23941939200
37,60749392917,507011791,100,102.6,23941939200
38,62434715948,507164773,100,102.5,23941939200
39,64125039037,504374906,100,101.1,23941939200
40,65811044437,506890469,100,98.6,23941939200
41,67490355368,507442027,100,98.5,23941939200
42,69168503903,507889364,100,100.4,23941939200
43,70848409052,507847372,100,100.4,23941939200
44,72535366755,507285235,100,100.5,23941939200
45,74217492524,506353132,100,100.7,23941939200
46,75896385709,504812603,100,103.0,23941939200
47,77580494074,506936791,100,100.6,23941939200
48,79265886786,507159994,100,102.5,23941939200
49,80953325136,508032095,100,100.4,23941939200
50,82633978515,504575168,100,101.1,23941939200
51,84315485225,506380953,100,100.7,23941939200
52,86008270896,507967004,100,100.4,23941939200
53,87693201433,506829409,100,100.6,23941939200
54,89392089616,505651243,100,98.9,23941939200
55,91073828120,505550111,100,100.9,23941939200
56,92752295059,506434824,100,100.7,23941939200
57,94431099593,506504154,100,100.7,23941939200
58,96114136754,506782908,100,100.6,23941939200
59,97801103717,507756882,100,100.4,23941939200
60,99488704119,507333676,100,102.5,23941939200
61,101171684270,505989938,100,102.8,23941939200
62,102858484571,508230178,100,100.3,23941939200
63,104545732568,507565500,100,100.5,23941939200
64,106227012265,504681721,100,101.0,23941939200
65,107908721288,505529721,100,102.9,23941939200
66,109595713532,508531232,100,102.2,23941939200
67,111284770383,508472691,100,100.3,23941939200
68,112969481086,507373086,100,102.5,23941939200
69,114655838352,508122946,100,100.4,23941939200
70,116343521985,506097160,100,100.8,23941939200
71,118038499676,508119286,100,102.3,23941939200
72,119723077097,507557019,100,102.4,23941939200
73,121413284864,508159197,100,100.4,23941939200
74,123101120950,504696860,100,99.1,23941939200
75,124800601651,507967194,100,100.4,23941939200
