iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,2975715885,405096621,72,104.6,11845566464
2,6441182067,247509958,24,101.0,12491489280
3,9769175668,246817799,59,97.2,12491489280
4,12982251150,247582560,52,101.0,12491489280
5,16235314310,248284849,26,104.7,12491489280
6,19423553569,248299779,31,100.7,12491489280
7,22632434276,246925201,26,105.3,12491489280
8,25852276356,248440051,16,104.6,12491489280
9,28994734431,248405550,44,100.6,12491489280
10,32224662101,247871103,28,104.9,12491489280
11,35426144352,247999965,27,100.8,12491489280
12,38606068574,247509318,36,105.0,12491489280
13,41819172826,247660040,30,105.0,12491489280
14,45015512200,249958240,32,104.0,12491489280
15,48240226173,249207580,100,104.3,12491489280
16,51480234423,248308258,98,100.7,12491489280
17,54692613165,250515897,92,103.8,12491489280
18,57908107778,250042511,84,100.0,12491489280
19,61106666751,250932833,84,103.6,12491489280
20,64308512617,249895120,82,100.0,12491489280
21,67591914050,249000768,40,104.4,12491489280
22,70771648719,249184470,50,104.3,12491489280
23,73931237677,248920287,69,104.4,12491489280
24,77154716164,251270597,58,99.5,12491489280
25,80357870106,249785168,55,100.1,12491489280
26,83604145598,250784411,32,107.7,12491489280
27,86836038064,250081002,15,103.9,12491489280
28,90034753489,247840702,14,104.9,12491489280
29,93235247117,248142026,14,104.8,12491489280
30,96403092512,248344719,29,100.7,12491489280
31,99664634462,247743661,98,104.9,12491489280
32,102870537890,247607109,94,105.0,12491489280
33,106076958805,247425348,90,105.1,12491489280
34,109276701174,248359449,91,104.7,12491489280
35,112467063871,247966964,0,100.8,12491489280
36,115656491846,247422557,0,101.0,12491489280
37,118876931042,247875813,89,108.9,12491489280
38,122057256579,247742402,0,104.9,12491489280
39,125278995683,247338607,86,105.1,12491489280
40,128494871611,248435280,78,100.6,12491489280
41,131690153671,248418831,80,108.7,12491489280
42,135033800655,247970044,8,108.9,12491489280
43,138240945070,248379360,4,104.7,12491489280
44,141440537436,248536612,4,100.6,12491489280
45,144640692810,248182147,3,104.8,12491489280
46,147838801758,248531612,4,100.6,12491489280
47,151115980790,248598203,64,108.6,12491489280
48,154309234294,247617740,67,109.0,12491489280
49,157504969421,250057012,70,104.0,12491489280
50,160699264669,248586483,71,104.6,12491489280
51,163902522764,248094746,69,104.8,12491489280
52,167164764752,247522029,37,105.0,12491489280
53,170391724614,248454001,24,100.6,12491489280
54,173545856101,247653721,46,105.0,12491489280
55,176724827650,247792982,56,104.9,12491489280
56,179947590117,248160627,44,104.8,12491489280
57,183125345950,248080615,55,104.8,12491489280
58,186355411862,247914333,39,104.8,12491489280
59,189525623738,247264486,53,105.1,12491489280
60,192709707683,248008375,61,104.8,12491489280
61,195903270872,247939964,64,100.8,12491489280
62,199133164541,248328779,48,108.7,12491489280
63,202380400486,248025795,24,104.8,12491489280
64,205572451534,247931494,27,104.9,12491489280
65,208764309391,249206451,32,104.3,12491489280
66,212015473586,247972384,100,100.8,12491489280
67,215305259992,247563930,59,101.0,12491489280
68,218565739107,249162210,29,108.4,12491489280
69,221785894271,247783993,18,100.9,12491489280
70,224985062602,247476307,18,109.1,12491489280
71,228182124806,248425890,19,104.6,12491489280
72,231398999916,248459341,10,104.6,12491489280
73,234657451255,248454400,81,108.7,12491489280
74,237836553667,249090939,90,104.4,12491489280
75,241024900258,247642360,95,105.0,12491489280
76,244198711930,247145623,8,105.2,12491489280
77,247354701661,248756234,29,104.5,12491489280
78,250556216213,247859623,29,104.9,12491489280
79,253781155928,248713104,16,104.5,12491489280
80,256977526723,247752312,17,104.9,12491489280
81,260184826379,248064076,13,104.8,12491489280
82,263384316415,247908494,12,104.9,12491489280
83,266578743004,247737902,15,104.9,12491489280
84,269880459515,247664050,63,109.0,12491489280
85,273065919418,248995878,71,104.4,12491489280
86,276241262011,248405360,82,100.6,12491489280
87,279450607063,249321592,77,104.3,12491489280
88,282626658475,246572076,0,101.4,12491489280
89,285905183535,248054005,49,104.8,12491489280
90,289090619528,248132357,55,100.7,12491489280
91,292278091907,247916323,61,104.9,12491489280
92,295560514608,247871233,19,104.9,12491489280
93,298763984435,247987155,17,104.8,12491489280
94,301350981250,185810229,0,107.6,12491489280
