iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,1555171946,313295124,61,105.9,6403457024
2,3392799947,124416032,30,112.5,6808207360
3,4986214144,125186882,0,119.8,6808207360
4,6587032857,125467436,0,119.5,6808207360
5,8228262070,124272041,12,128.7,6808207360
6,9777700411,124284670,0,120.7,6808207360
7,11391920206,124406752,0,128.6,6808207360
8,12933646358,124403812,0,120.5,6808207360
9,14564670460,123759874,0,121.2,6808207360
10,16176653327,124798137,0,128.2,6808207360
11,17763770353,125236382,0,127.7,6808207360
12,19379795441,124591075,0,128.3,6808207360
13,20964292064,125664148,0,127.3,6808207360
14,22565112617,124585584,0,120.4,6808207360
15,24197949401,124649605,0,128.3,6808207360
16,25756600401,124748397,0,128.2,6808207360
17,27369243536,124641154,0,120.3,6808207360
18,28925640287,124427372,0,128.6,6808207360
19,30550389037,124964619,0,112.0,6808207360
20,32165878039,124766667,0,120.2,6808207360
21,33746233248,124909179,0,120.1,6808207360
22,35344954634,124455583,0,120.5,6808207360
23,36892212757,125017830,0,119.9,6808207360
24,38510822469,124727647,0,120.2,6808207360
25,40114155864,124191029,0,120.7,6808207360
26,41652653504,123564781,0,121.4,6808207360
27,43261472980,124536133,0,120.4,6808207360
28,44810011919,124834498,15,120.1,6808207360
29,46441167572,124685475,0,120.3,6808207360
30,48027053533,125209673,7,127.8,6808207360
31,49563728960,124725906,0,128.2,6808207360
32,51177752833,124133718,0,120.8,6808207360
33,52733827209,124347381,0,128.6,6808207360
34,54344033673,125174411,0,119.8,6808207360
35,55945369242,125368095,46,127.6,6808207360
36,57505149326,124915269,0,136.1,6808207360
37,59110773561,123795983,0,129.2,6808207360
38,60689511739,123661133,0,121.3,6808207360
39,62288044492,129915903,0,123.1,6808207360
40,63896269761,124763357,0,128.2,6808207360
41,65439616573,124830358,0,128.1,6808207360
42,67041595211,125373784,0,135.6,6808207360
43,68572489433,124190609,30,112.7,6808207360
44,70175864509,125043641,29,127.9,6808207360
