iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,2992340359,416401108,87,103.3,11845566464
2,6437346988,248889136,49,104.4,12491489280
3,9643629631,249730438,46,104.1,12491489280
4,12830318100,250839462,53,103.6,12491489280
5,16067174100,250698049,34,107.7,12491489280
6,19277576867,249891589,27,104.0,12491489280
7,22442584365,251192286,45,99.5,12491489280
8,25639046081,247882483,45,100.8,12491489280
9,28866748292,248068675,30,100.8,12491489280
10,32165572445,248794975,81,104.5,12491489280
11,35324531305,248151737,1,104.8,12491489280
12,38463027149,249179480,31,108.3,12491489280
13,41635621396,248523591,44,100.6,12491489280
14,44830944987,247588159,46,105.0,12491489280
15,47973788538,246827499,73,105.3,12491489280
16,51194300076,248008505,63,104.8,12491489280
17,54338989061,248550503,91,100.6,12491489280
18,57490326931,249100749,100,100.3,12491489280
19,60655279599,247850202,31,104.9,12491489280
20,63818715787,248028444,49,100.8,12491489280
21,67039292186,248165297,38,104.8,12491489280
22,70181302296,248870967,67,104.5,12491489280
23,73321392281,249574346,97,100.2,12491489280
24,76602370213,249565035,56,100.2,12491489280
25,79797720975,248023935,57,104.8,12491489280
26,82984449284,249381983,64,108.2,12491489280
27,86110308415,248503051,0,104.6,12491489280
28,89283564900,249047319,13,100.4,12491489280
29,92467317301,249591835,21,104.2,12491489280
30,95711857191,249485444,0,104.2,12491489280
31,98944973712,249247181,81,104.3,12491489280
32,102101413969,250622769,3,103.7,12491489280
33,105286013901,249303002,10,104.3,12491489280
34,108464080129,249110679,20,104.4,12491489280
35,111645795784,250464727,29,99.8,12491489280
36,114861574110,249659686,20,104.1,12491489280
37,118077836713,248762365,11,104.5,12491489280
38,121262408415,249253501,19,104.3,12491489280
39,124424019309,248528262,37,100.6,12491489280
40,127580630748,250374396,59,103.8,12491489280
41,130749384715,249584416,74,100.1,12491489280
42,133965562037,249789407,66,104.1,12491489280
43,137157350492,249914650,69,100.0,12491489280
44,140277146204,250171063,9,103.9,12491489280
45,143414091479,249572266,39,104.2,12491489280
46,146554919434,250136392,69,103.9,12491489280
47,149851891723,250009902,20,104.0,12491489280
48,153086438302,250320935,100,99.9,12491489280
49,156244458490,249971771,100,100.0,12491489280
50,159438282662,250306634,26,103.9,12491489280
51,162667752815,250061552,100,104.0,12491489280
52,165861086920,249756108,100,104.1,12491489280
53,169017804321,250159092,34,103.9,12491489280
54,172185716657,249206481,49,104.3,12491489280
55,175326950377,250079562,79,104.0,12491489280
56,178461488470,248599132,100,104.6,12491489280
57,181752618104,252341141,65,99.1,12491489280
58,185008664072,249839249,36,104.1,12491489280
59,188229513184,250177753,25,99.9,12491489280
60,191430989035,249719527,24,104.1,12491489280
61,194703179183,249170190,87,100.3,12491489280
62,197909634029,250307925,84,103.9,12491489280
63,201214922635,249590036,30,104.2,12491489280
64,204403033563,249935000,36,104.0,12491489280
65,207670432529,250488247,100,103.8,12491489280
66,210888712597,250436787,92,103.8,12491489280
67,214076257078,249753147,98,104.1,12491489280
68,217375133082,249194240,47,108.3,12491489280
69,220609916014,250598788,30,99.7,12491489280
70,223765849715,250504618,52,99.8,12491489280
71,226949447074,250365556,59,99.8,12491489280
72,230211220397,249333532,27,108.3,12491489280
73,233477408377,249546915,94,108.2,12491489280
74,236657646612,250002941,4,104.0,12491489280
75,239857372211,249731067,3,104.1,12491489280
76,243004028471,249376603,29,104.2,12491489280
77,246172352113,249660016,45,104.1,12491489280
78,249324126429,248763205,68,104.5,12491489280
79,252558393645,250710590,51,99.7,12491489280
80,255689316122,249934050,85,104.0,12491489280
81,258861168998,248884906,0,104.5,12491489280
82,262005568499,249875319,26,100.0,12491489280
83,265219874917,248872907,17,104.5,12491489280
84,268442029756,250105242,7,107.9,12491489280
85,271607407299,250585679,24,103.7,12491489280
86,274793645793,249627246,29,104.1,12491489280
87,277975914075,248714234,37,104.5,12491489280
88,281140595929,250359065,55,103.8,12491489280
89,284382633195,249318072,33,108.3,12491489280
90,287545774580,250025571,52,104.0,12491489280
91,290718888403,250002271,65,100.0,12491489280
92,293984763769,249973971,31,100.0,12491489280
93,297210101929,248619713,100,112.6,12491489280
94,299790058783,186612119,0,107.2,12491489280
