time
84.079863 ms
31.840978 ms
33.045294 ms
32.692719 ms
32.882121 ms
33.191756 ms
32.902691 ms
32.431056 ms
33.142865 ms
33.55967 ms
32.955563 ms
35.04154 ms
34.621475 ms
32.988463 ms
33.198915 ms
33.476219 ms
31.413372 ms
32.05248 ms
33.043603 ms
38.038219 ms
86.969771 ms
33.215055 ms
33.205615 ms
33.990527 ms
33.098854 ms
33.843363 ms
33.365788 ms
32.940612 ms
33.642672 ms
33.114184 ms
33.024443 ms
33.825304 ms
33.408838 ms
33.52435 ms
33.927575 ms
32.692259 ms
33.394359 ms
33.044653 ms
33.175145 ms
37.546983 ms
84.457897 ms
33.50395 ms
32.77064 ms
32.534017 ms
33.365218 ms
33.478379 ms
33.069104 ms
33.408159 ms
33.257396 ms
33.273517 ms
33.58 ms
33.517519 ms
32.73264 ms
33.342877 ms
33.759763 ms
33.57035 ms
35.053269 ms
34.866877 ms
33.484349 ms
38.538686 ms
99.076829 ms
34.176678 ms
32.892681 ms
33.136845 ms
34.372731 ms
35.229012 ms
34.421901 ms
34.068787 ms
32.917252 ms
35.015319 ms
34.360472 ms
35.10755 ms
34.596533 ms
33.207876 ms
34.904108 ms
33.372648 ms
33.623461 ms
34.739825 ms
34.229139 ms
36.256275 ms
86.281882 ms
29.820911 ms
31.720556 ms
31.913438 ms
33.014743 ms
33.394148 ms
33.030923 ms
33.234986 ms
33.231907 ms
33.132025 ms
33.849155 ms
33.054374 ms
33.674331 ms
33.684112 ms
34.024627 ms
32.867561 ms
32.871271 ms
33.676852 ms
33.614881 ms
34.948019 ms
40.533582 ms
81.976205 ms
33.521739 ms
33.386669 ms
33.411948 ms
32.979342 ms
33.109975 ms
32.78709 ms
33.671932 ms
33.59083 ms
32.935381 ms
33.520681 ms
33.198395 ms
32.327614 ms
32.73233 ms
33.526239 ms
33.888674 ms
33.405239 ms
33.053124 ms
33.279457 ms
40.087786 ms
79.392672 ms
33.273917 ms
33.389498 ms
33.185285 ms
33.456999 ms
33.347767 ms
33.270286 ms
33.52413 ms
33.466359 ms
32.170803 ms
32.77041 ms
32.985232 ms
33.293547 ms
32.895031 ms
32.396605 ms
33.262277 ms
33.435708 ms
33.443759 ms
33.495559 ms
39.192784 ms
82.024257 ms
33.396838 ms
32.151152 ms
32.431435 ms
33.390498 ms
33.236896 ms
32.963532 ms
32.985283 ms
32.862221 ms
33.61457 ms
33.56656 ms
33.408468 ms
33.459729 ms
33.404359 ms
32.613137 ms
33.103364 ms
33.117315 ms
32.565467 ms
32.528677 ms
38.586746 ms
81.966895 ms
35.384315 ms
33.421129 ms
32.967922 ms
33.178425 ms
32.744139 ms
32.529306 ms
33.114695 ms
33.308357 ms
33.766143 ms
33.172915 ms
33.020233 ms
33.165995 ms
33.899435 ms
34.027996 ms
32.75443 ms
33.499079 ms
33.646081 ms
33.352038 ms
40.240138 ms
83.406364 ms
32.904601 ms
34.150219 ms
33.535819 ms
33.471229 ms
33.424899 ms
33.165275 ms
33.079014 ms
33.47648 ms
33.237386 ms
33.289607 ms
33.58788 ms
34.586423 ms
33.834064 ms
32.545426 ms
33.718312 ms
33.493039 ms
33.500109 ms
33.119185 ms
38.717038 ms
82.152458 ms
33.150695 ms
33.480699 ms
33.51112 ms
33.242316 ms
32.79588 ms
33.125545 ms
33.199465 ms
31.881669 ms
30.859995 ms
31.081778 ms
31.25274 ms
35.415715 ms
31.895779 ms
31.931639 ms
31.941699 ms
31.874228 ms
33.674302 ms
32.942842 ms
38.059919 ms
83.150612 ms
32.567327 ms
32.7667 ms
33.133595 ms
33.237116 ms
33.130625 ms
33.672621 ms
33.724142 ms
33.667512 ms
32.911292 ms
34.122958 ms
33.017843 ms
34.073397 ms
33.304547 ms
33.070304 ms
33.666002 ms
33.753274 ms
32.552617 ms
32.74827 ms
37.077526 ms
83.155511 ms
32.960313 ms
33.173495 ms
33.759692 ms
34.116658 ms
33.259366 ms
33.321207 ms
33.805224 ms
33.695642 ms
32.818971 ms
33.123084 ms
33.199446 ms
33.686713 ms
33.299067 ms
34.050847 ms
32.549947 ms
33.587741 ms
32.867791 ms
33.203005 ms
37.731485 ms
85.711944 ms
33.818283 ms
33.118145 ms
36.558179 ms
32.346105 ms
32.894152 ms
32.74622 ms
32.474507 ms
33.410388 ms
34.036357 ms
33.617802 ms
32.773969 ms
33.130514 ms
33.51229 ms
32.905721 ms
33.627651 ms
34.207168 ms
33.374178 ms
32.769851 ms
39.749762 ms
87.907214 ms
33.102414 ms
33.809364 ms
33.242146 ms
33.461189 ms
33.345448 ms
34.2854 ms
34.428462 ms
33.5588 ms
32.873511 ms
33.213987 ms
33.156895 ms
33.968745 ms
32.921013 ms
33.353818 ms
33.440129 ms
33.281178 ms
34.051697 ms
33.348208 ms
37.289899 ms
81.685641 ms
33.800964 ms
32.858261 ms
33.699772 ms
33.953375 ms
33.54409 ms
33.010754 ms
33.294167 ms
32.148622 ms
32.819561 ms
33.447868 ms
33.410129 ms
32.235093 ms
34.101867 ms
36.413848 ms
33.637881 ms
33.802773 ms
33.659562 ms
32.391615 ms
41.554456 ms
108.924659 ms
32.209903 ms
32.735889 ms
32.85221 ms
33.950105 ms
33.097434 ms
32.464036 ms
33.47547 ms
33.008562 ms
32.373434 ms
32.933873 ms
32.861721 ms
32.954852 ms
32.717739 ms
32.513686 ms
32.263253 ms
30.257167 ms
30.463019 ms
30.658272 ms
35.006439 ms
83.739258 ms
33.623502 ms
33.61831 ms
32.915282 ms
33.287047 ms
33.518249 ms
32.698609 ms
33.417989 ms
33.5974 ms
32.948662 ms
32.914512 ms
32.733219 ms
31.918049 ms
32.709879 ms
32.608178 ms
32.616479 ms
32.73604 ms
33.012433 ms
32.75233 ms
35.292183 ms
44.098999 ms
73.94306 ms
33.495919 ms
34.644435 ms
33.753073 ms
33.239685 ms
32.988873 ms
32.75674 ms
34.29211 ms
32.859381 ms
34.450891 ms
33.109804 ms
34.119327 ms
32.490796 ms
33.909416 ms
34.837057 ms
34.29813 ms
34.526363 ms
33.457689 ms
37.912008 ms
85.157037 ms
33.700383 ms
33.592781 ms
33.619781 ms
33.650882 ms
32.773409 ms
33.717343 ms
33.154814 ms
33.779933 ms
32.629019 ms
33.728352 ms
33.409608 ms
34.137028 ms
33.685911 ms
33.788734 ms
32.618828 ms
33.236186 ms
32.68486 ms
32.975672 ms
