time
586651166
553877428
555339378
554484026
556930689
556642305
556351021
557424635
558786873
558840174
558766153
560401605
561529000
561316718
561398058
562488444
559463553
562676115
564547461
562424822
564865265
564276807
565685906
565855269
563775701
564637922
566444916
565304561
567867426
567795065
567655472
567948757
567371428
567503880
569016040
568757767
566949823
569290894
568691597
570361089
571408233
568755197
569538198
569554038
565219019
563668269
563848811
565710626
565728617
564427249
567292498
566032140
564269716
565414833
566265674
566688549
567449769
567279297
566476457
567752403
564855245
569064821
566993923
568504903
569290284
570127075
569667389
569633169
572651589
568805848
569478957
570393359
571205870
570435179
571128409
571515034
571899809
571032328
571506913
571770828
573644933
571563535
571108629
572275634
573212327
571780828
571936960
573189886
573048415
574132490
572464316
574316792
575473846
573557452
575479718
575502938
574315342
574100989
573430919
573310428
573875336
575377356
574493094
574567774
574657116
575106491
574621525
578087911
574407712
576378230
575346125
574941460
576240358
575225054
575158322
574479323
577497104
577361083
577136810
575822762
576369469
575177834
577325680
576995638
577086929
577446142
577638817
577027847
577163710
578525458
577430383
577257111
576649992
575670850
579184637
577823298
577898950
579106455
578181943
576932106
577449114
577545245
579512891
578244874
579359049
578869332
578632049
579381899
577847159
578280005
579500592
578518918
579273368
578993684
580299212
578464387
579946147
578015451
577901140
579471561
579790714
578866382
580368613
580747667
578976344
578985594
578786362
580763848
580843588
580030758
580386773
581231114
581199064
580839619
581429107
580651297
580626856
579426471
581469137
580092969
581690620
579901206
581251945
579963207
580222560
580321893
579349668
580489294
580844969
580426754
581140053
580792798
581231604
581780011
580765858
581926674
579389659
581324456
579926268
580556295
580658556
580489024
579836305
580393273
579211017
579349859
581305945
580854769
580360163
580193710
581669210
581444947
580494954
579533481
580666047
580144410
580891970
579861935
579648923
579911087
580990571
580301452
579354069
579257368
580924020
579962787
580306642
580962691
581353706
581070433
580938010
581370656
581762882
579222797
584058712
582022275
581708651
579926296
581057261
581585909
580641766
580688087
581125203
580785818
581027501
580093399
580820648
580802238
582068385
581528598
580989530
581129783
581733991
580897940
580685507
580078899
581490628
580964051
581283985
580431373
581318565
580946620
582785344
580364602
581540128
581776852
581938124
582890816
581006392
579921516
581277565
581868143
579372519
579535741
581154523
582092886
582400250
579725263
582271328
581884673
582299859
580475344
581390546
579694774
581268205
580283432
581009271
582405880
582380249
581421297
582100215
581440447
581424367
579525492
580435823
580813488
581274145
581287105
581438367
581078003
581256994
579352469
582539452
581559429
580703367
579315649
580700957
581304025
580635666
580052598
582863486
579379029
581072282
580745188
579940837
581247324
581461957
579294788
582147286
580477824
582852876
581416066
580923870
581378156
581529498
579966037
580581225
582165387
581601190
582051425
580939811
581780161
581027371
581514348
582190407
581378855
581885543
580864939
580004308
581879563
582118516
582098766
579581532
581406027
580071888
580004838
581431498
581330855
580658657
582380150
581594129
339615388
