iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,3627262605,1045402325,95,102.7,12491489280
2,6958500437,818345875,100,101.4,12491489280
3,10193599093,820172479,100,102.4,12491489280
4,13349836779,821187382,100,103.5,12491489280
5,16588332367,818510879,100,102.6,12491489280
6,19748879717,819991327,100,102.4,12491489280
7,22928951373,821042730,100,102.3,12491489280
8,26176380393,820810617,100,102.3,12491489280
9,29330409591,820046998,100,102.4,12491489280
10,32606638643,821140391,100,102.3,12491489280
11,35783821842,820441793,100,101.2,12491489280
12,38940687036,820873158,100,101.1,12491489280
13,42144493269,821347884,100,101.0,12491489280
14,45315584271,820203280,100,101.2,12491489280
15,48589896519,820885659,100,102.3,12491489280
16,51828439147,822661690,100,100.9,12491489280
17,55023650663,820874979,100,99.9,12491489280
18,58300184428,820275991,100,101.2,12491489280
19,61475888688,813708269,100,102.0,12491489280
20,64766222097,815190877,100,100.6,12491489280
21,67962079520,814155453,100,101.9,12491489280
22,71097385164,815114086,100,100.6,12491489280
23,74266168467,814316385,100,101.9,12491489280
24,77506719851,816083569,100,100.5,12491489280
25,80736902845,816455173,100,101.7,12491489280
26,83882083012,816106308,100,101.7,12491489280
27,87061348527,816994379,100,102.8,12491489280
28,90199611738,818654961,100,102.6,12491489280
29,93339100614,817231093,100,101.6,12491489280
30,96656437792,817626637,100,101.5,12491489280
31,99849630241,816147289,100,101.7,12491489280
32,102995823001,818256245,100,101.4,12491489280
33,106147200207,818499678,100,102.6,12491489280
34,109286077305,815550291,100,101.8,12491489280
35,112541214012,819526681,100,101.3,12491489280
36,115791578109,816883168,100,102.8,12491489280
37,118944440823,817742709,100,102.7,12491489280
38,122107014538,818485528,100,102.6,12491489280
39,125241814006,816313271,100,101.7,12491489280
40,128496653019,818391428,100,101.4,12491489280
41,131730670270,816657855,100,102.9,12491489280
42,134880470836,817564317,100,101.5,12491489280
43,138017099876,817766219,100,102.7,12491489280
44,141158229833,817505316,100,104.0,12491489280
45,144322846604,817457846,100,104.0,12491489280
46,147445457538,817205142,100,102.8,12491489280
47,150625247140,816649865,100,102.9,12491489280
48,153825648100,816469562,100,101.7,12491489280
49,156959263763,817788700,100,101.5,12491489280
50,160184301152,817329234,100,102.8,12491489280
51,163296027000,816717816,100,102.8,12491489280
52,166410462752,817396045,100,102.8,12491489280
53,169578877301,815972096,100,101.7,12491489280
54,172713583997,816094588,100,101.7,12491489280
55,175927999803,820220740,100,102.4,12491489280
56,179044896716,815444900,100,103.0,12491489280
57,182199760404,816657025,100,102.9,12491489280
58,185325049622,815776664,100,103.0,12491489280
59,188452769240,814099123,100,101.9,12491489280
60,191657036140,816014317,100,104.2,12491489280
61,194790878645,814776902,100,103.1,12491489280
62,197980105835,815124166,100,103.0,12491489280
63,201145857610,814656221,100,100.6,12491489280
64,204294348499,814813223,100,103.1,12491489280
65,207456647811,814003952,100,103.2,12491489280
66,210605741348,814168413,100,103.2,12491489280
67,213726119514,815546831,100,103.0,12491489280
68,216844339403,815777644,100,103.0,12491489280
69,220083100835,814014651,100,100.7,12491489280
70,223310152860,814918213,100,103.1,12491489280
71,226513901412,815251677,100,101.8,12491489280
72,229639471893,814792812,100,103.1,12491489280
73,232787979963,813286553,100,100.8,12491489280
74,235930978212,815327699,100,103.0,12491489280
75,239105586509,813981292,100,103.2,12491489280
76,242240731320,820907899,100,101.1,12491489280
77,245431989956,818958913,100,102.6,12491489280
78,248615027948,820926299,100,102.3,12491489280
79,251745960498,819685303,100,102.5,12491489280
80,255013760283,823989817,100,103.2,12491489280
81,258159655469,824640985,100,103.1,12491489280
82,261324745207,821116422,100,103.5,12491489280
83,264453992214,822164685,100,102.2,12491489280
84,267581472900,821405585,100,102.3,12491489280
85,270800323852,822804952,100,102.1,12491489280
86,273976172864,822057334,100,101.0,12491489280
87,277149431283,821795569,100,101.0,12491489280
88,280274773672,822409047,100,102.1,12491489280
89,283460124093,821251233,100,101.1,12491489280
90,286733320457,823474471,100,102.0,12491489280
91,289921662646,820609745,100,102.4,12491489280
92,293107022407,822474548,100,102.1,12491489280
93,296307812002,821678688,100,102.2,12491489280
94,298704966976,619113737,100,103.4,12491489280
