iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,6846197041,1773495105,97,101.7,23941939200
2,13440813797,1583286640,100,99.8,23941939200
3,19854491317,1587350102,100,100.2,23941939200
4,26199346219,1586810016,100,100.8,23941939200
5,32618732594,1601256742,100,100.5,23941939200
6,38983491833,1596078275,100,100.2,23941939200
7,45273835072,1597604825,100,100.8,23941939200
8,51640092450,1597082159,100,100.8,23941939200
9,58004902210,1602996415,100,100.4,23941939200
10,64307853232,1603273608,100,100.4,23941939200
11,70685914563,1605591118,100,100.3,23941939200
12,77011694269,1601137700,100,100.6,23941939200
13,83376367967,1604282651,100,100.4,23941939200
14,89708970342,1604221960,100,100.4,23941939200
15,96068883059,1606097735,100,100.9,23941939200
16,102422885418,1608816329,100,101.3,23941939200
17,108737154346,1608701178,100,100.7,23941939200
18,115068657997,1599147705,100,100.0,23941939200
19,121507325990,1607711885,100,100.1,23941939200
20,127822865454,1598959723,100,100.7,23941939200
21,134206330994,1604413973,100,101.0,23941939200
22,140526208754,1599640442,100,101.3,23941939200
23,146869847461,1601546216,100,99.9,23941939200
24,153260248661,1602583039,100,100.5,23941939200
25,159638489394,1602221305,100,100.5,23941939200
26,166027026490,1602367777,100,100.5,23941939200
27,172363723758,1607812457,100,100.1,23941939200
28,178699671925,1602068583,100,100.5,23941939200
29,185099017910,1605325074,100,100.3,23941939200
30,191431448763,1608870320,100,100.7,23941939200
31,197799408043,1603817525,100,99.8,23941939200
32,204204593654,1597647266,100,100.1,23941939200
33,210551369532,1608848120,100,100.7,23941939200
34,216990995387,1604355702,100,101.0,23941939200
35,223346294054,1607537703,100,100.8,23941939200
36,229722108806,1604203490,100,99.7,23941939200
37,236121695715,1607766656,100,100.1,23941939200
38,242446069682,1608640818,100,100.1,23941939200
39,248779661910,1607891168,100,100.1,23941939200
40,255148255438,1607400031,100,100.2,23941939200
41,261443078835,1607239900,100,100.2,23941939200
42,267840129161,1607764106,100,100.8,23941939200
43,274129653339,1603769834,100,100.4,23941939200
44,280423882909,1612172503,100,100.5,23941939200
45,286878342566,1606216196,100,100.2,23941939200
46,293204979023,1615761540,100,100.3,23941939200
47,298795364010,1420806404,100,100.6,23941939200
