iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,1867921431,1822182214,100,100.6,23941939200
2,3520679263,1611623635,100,100.5,23941939200
3,5172202990,1618144591,100,100.7,23941939200
4,6821722661,1616427659,100,100.8,23941939200
5,8476069514,1620583093,100,100.6,23941939200
6,10133979644,1620507431,100,101.2,23941939200
7,11795803136,1617764226,100,100.8,23941939200
8,13454846060,1621954010,100,100.5,23941939200
9,15112875022,1624886619,100,100.9,23941939200
10,16771992538,1625751910,100,100.3,23941939200
11,18431471548,1626218787,100,100.8,23941939200
12,20137679739,1625000910,100,99.7,23941939200
13,21795718700,1628809821,100,100.1,23941939200
14,23457001054,1627546934,100,99.5,23941939200
15,25118718544,1632979044,100,99.8,23941939200
16,26782638912,1630931048,100,100.6,23941939200
17,28447059697,1631278002,100,101.1,23941939200
18,30114173527,1633807415,100,100.4,23941939200
19,31781697993,1634064978,100,100.4,23941939200
20,33458326197,1638678259,100,100.7,23941939200
21,35123326110,1631698477,100,100.5,23941939200
22,36801319372,1638384545,100,100.1,23941939200
23,38481630155,1638746960,100,100.1,23941939200
24,40156696879,1642017852,100,100.5,23941939200
25,41827431696,1637591454,100,101.4,23941939200
26,43499102776,1638542888,100,100.7,23941939200
27,45175518347,1642690002,100,100.4,23941939200
28,46858809798,1643582263,100,101.0,23941939200
29,48542362403,1637349112,100,101.4,23941939200
30,50220618629,1638485587,100,101.3,23941939200
31,51914864053,1643965438,100,101.0,23941939200
32,53599044116,1644068519,100,100.4,23941939200
33,55275970784,1643852087,100,100.4,23941939200
34,56953826745,1644971691,100,100.9,23941939200
35,58633938145,1646426691,100,100.8,23941939200
36,60313211093,1645567379,100,100.3,23941939200
37,61997021281,1644111950,100,101.6,23941939200
38,63677942512,1640962309,100,101.2,23941939200
39,65357644497,1639997786,100,100.6,23941939200
40,67041211171,1643569813,100,101.6,23941939200
41,68722834441,1641849900,100,101.1,23941939200
42,70410395098,1647765267,100,101.3,23941939200
43,72094254627,1637575465,100,100.8,23941939200
44,73775189647,1640894758,100,100.6,23941939200
45,75470792659,1646370979,100,101.4,23941939200
46,77153841467,1641826990,100,100.5,23941939200
47,78832421567,1645252605,100,100.3,23941939200
48,80511503293,1645993705,100,100.8,23941939200
49,82190862153,1646274758,100,100.2,23941939200
50,83871191946,1646636793,100,100.8,23941939200
51,85557487636,1646417410,100,100.8,23941939200
52,87245815414,1648682300,100,100.7,23941939200
53,88929141995,1643727945,100,101.0,23941939200
54,90613157066,1644187680,100,101.6,23941939200
55,92295973861,1643059106,100,101.0,23941939200
56,93983693220,1648050891,100,101.3,23941939200
57,95674391119,1644483815,100,101.5,23941939200
58,97362346131,1648081032,100,101.3,23941939200
59,99047320594,1645204725,100,101.5,23941939200
60,100734143322,1646994858,100,100.2,23941939200
61,102430694266,1644814509,100,100.9,23941939200
62,104113447820,1643971279,100,100.4,23941939200
63,105792553057,1646065005,100,100.2,23941939200
64,107467878744,1642356997,100,101.1,23941939200
65,109149220010,1648180903,100,100.7,23941939200
66,110833520304,1644667727,100,101.5,23941939200
67,112522776074,1649531651,100,101.2,23941939200
68,114209331148,1646770504,100,100.8,23941939200
69,115896957346,1648001061,100,100.7,23941939200
70,117581460063,1644967101,100,100.9,23941939200
71,119266371515,1645328556,100,100.9,23941939200
72,120955268349,1648965883,100,101.3,23941939200
73,122640690028,1645726161,100,100.3,23941939200
74,124327597077,1647270752,100,102.0,23941939200
75,126015771472,1648505377,100,101.3,23941939200
76,127706777424,1645053932,100,100.9,23941939200
77,129395947762,1649141496,100,100.7,23941939200
78,131082412265,1646812025,100,101.4,23941939200
79,132768768726,1646785295,100,101.4,23941939200
80,134455590994,1647286862,100,100.8,23941939200
81,136155950648,1648188943,100,100.7,23941939200
82,137841662200,1647394513,100,100.2,23941939200
83,139521386946,1646998548,100,100.8,23941939200
84,141199895794,1645635410,100,100.9,23941939200
85,142878202621,1644902721,100,100.9,23941939200
86,144563002922,1645226814,100,101.5,23941939200
87,146251480641,1648699950,100,100.7,23941939200
88,147935906827,1644858859,100,100.9,23941939200
89,149622277528,1646665143,100,101.4,23941939200
90,151310063638,1647926750,100,101.3,23941939200
91,152996962307,1647167290,100,101.4,23941939200
92,154685052471,1648364365,100,100.7,23941939200
93,156372859711,1648081041,100,101.3,23941939200
94,158059520476,1646952818,100,100.8,23941939200
95,159747494789,1647972650,100,100.7,23941939200
96,161434740562,1647535994,100,100.8,23941939200
97,163122717354,1648327705,100,100.1,23941939200
98,164807283082,1644947521,100,100.3,23941939200
99,166494207501,1647174250,100,100.8,23941939200
100,168183813734,1649360548,100,101.2,23941939200
101,169876156034,1646659624,100,101.4,23941939200
102,171564938407,1649169946,100,100.7,23941939200
103,173252334342,1647788007,100,101.3,23941939200
104,174940203403,1648170013,100,100.7,23941939200
105,176641642791,1648914843,100,101.3,23941939200
106,178326945189,1647158049,100,100.8,23941939200
107,180008581139,1648735600,100,100.7,23941939200
108,181688239192,1646623563,100,100.8,23941939200
109,183369671389,1647926990,100,100.7,23941939200
110,185057826144,1648413957,100,101.3,23941939200
111,186743745940,1646299478,100,101.4,23941939200
112,188429267260,1645882093,100,100.9,23941939200
113,190118107614,1649105706,100,100.7,23941939200
114,191802910185,1645157594,100,101.5,23941939200
115,193487258950,1644213071,100,101.0,23941939200
116,195173084624,1646123636,100,100.8,23941939200
117,196857727723,1645016282,100,100.9,23941939200
118,198544886705,1647583006,100,101.4,23941939200
119,200234019083,1649457009,100,101.2,23941939200
120,201921207185,1647387882,100,100.8,23941939200
121,203606623014,1645799982,100,101.5,23941939200
122,205294866743,1648589502,100,100.7,23941939200
123,206984160365,1649616574,100,100.6,23941939200
124,208671034085,1647276403,100,100.8,23941939200
125,210356306243,1645520120,100,100.9,23941939200
126,212047111224,1647378874,100,100.8,23941939200
127,213731251089,1641549027,100,101.7,23941939200
128,215418380572,1647521226,100,100.8,23941939200
129,217108590406,1650506135,100,101.2,23941939200
130,218795279173,1647003719,100,101.4,23941939200
131,220490300919,1646540653,100,101.4,23941939200
132,222177412442,1645094025,100,100.3,23941939200
133,223857210110,1646781196,100,100.2,23941939200
134,225539883805,1649785355,100,100.6,23941939200
135,227220261120,1647285843,100,100.8,23941939200
136,228902738312,1649169077,100,100.7,23941939200
137,230591571528,1649143927,100,100.7,23941939200
138,232279898597,1648757702,100,101.3,23941939200
139,233965807764,1646224199,100,101.4,23941939200
140,235655032535,1649440161,100,101.2,23941939200
141,237343521066,1648477718,100,101.3,23941939200
142,239030748640,1647482055,100,100.8,23941939200
143,240718244008,1647750179,100,100.7,23941939200
144,242403323934,1645296277,100,100.9,23941939200
145,244089586676,1646493512,100,101.4,23941939200
146,245780401358,1650786239,100,101.2,23941939200
147,247465609986,1645524980,100,101.5,23941939200
148,249153193015,1647788340,100,101.3,23941939200
149,250839697590,1646848807,100,100.8,23941939200
150,252527923047,1648323127,100,101.3,23941939200
151,254216014423,1647786339,100,101.3,23941939200
152,255908144092,1646012867,100,101.5,23941939200
153,257594441725,1646587814,100,101.4,23941939200
154,259282020413,1647744058,100,101.3,23941939200
155,260972660842,1650873410,100,101.2,23941939200
156,262674482857,1648765092,100,100.7,23941939200
157,264356542585,1644213072,100,100.3,23941939200
158,266037600289,1648216985,100,100.7,23941939200
159,267715296269,1644766180,100,100.3,23941939200
160,269397598789,1648689451,100,100.7,23941939200
161,271086344183,1649015116,100,101.3,23941939200
162,272772708527,1646707686,100,101.4,23941939200
163,274460013552,1647351784,100,100.8,23941939200
164,276147337837,1647708038,100,100.7,23941939200
165,277832711078,1645240326,100,100.9,23941939200
166,279519165962,1646206259,100,100.8,23941939200
167,281207754895,1648768242,100,100.7,23941939200
168,282893488600,1645990406,100,101.5,23941939200
169,284582866612,1649623454,100,101.2,23941939200
170,286268715229,1646036777,100,100.8,23941939200
