iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,3663876834,1031338419,100,101.2,12491489280
2,7046030685,814828822,100,101.8,12491489280
3,10275141195,817282743,100,102.8,12491489280
4,13440738559,816941699,100,102.8,12491489280
5,16691127387,819242847,100,102.5,12491489280
6,19851072379,818023912,100,101.5,12491489280
7,23022337054,816365882,100,102.9,12491489280
8,26170355676,817557936,100,102.7,12491489280
9,29337788513,820108009,100,102.4,12491489280
10,32527115594,817398145,100,104.0,12491489280
11,35716058461,818598129,100,102.6,12491489280
12,38873473412,818021113,100,101.5,12491489280
13,42028074237,816966038,100,102.8,12491489280
14,45187883609,819084646,100,102.5,12491489280
15,48382496736,820735927,100,103.6,12491489280
16,51568178112,818328646,100,102.6,12491489280
17,54715226793,819338859,100,102.5,12491489280
18,57891603992,821489496,100,102.2,12491489280
19,61051952939,820891099,100,101.1,12491489280
20,64270925103,821376914,100,102.3,12491489280
21,67475346223,820278991,100,102.4,12491489280
22,70683815144,818973874,100,102.6,12491489280
23,73797417136,819403270,100,102.5,12491489280
24,77012310138,819402560,100,101.3,12491489280
25,80260398867,819117207,100,102.5,12491489280
26,83505191193,819792834,100,101.2,12491489280
27,86652916363,818056563,100,101.5,12491489280
28,89848472712,820866298,100,102.3,12491489280
29,92982018794,822809943,100,102.1,12491489280
30,96171431316,819674142,100,103.7,12491489280
31,99304148018,820367422,100,102.4,12491489280
32,102423229978,820024387,100,101.2,12491489280
33,105558608312,820397202,100,103.6,12491489280
34,108668451586,820234270,100,102.4,12491489280
35,111857542204,821761789,100,102.2,12491489280
36,115003698164,820553644,100,102.4,12491489280
37,118197201647,821481325,100,102.2,12491489280
38,121322675568,821931491,100,102.2,12491489280
39,124458382067,821444766,100,103.5,12491489280
40,127648791022,821258313,100,103.5,12491489280
41,130806484436,821387194,100,102.3,12491489280
42,133944301921,822770442,100,102.1,12491489280
43,137069342296,821907181,100,102.2,12491489280
44,140189966795,820396602,100,103.6,12491489280
45,143361794697,821854480,100,102.2,12491489280
46,146487236217,820989580,100,102.3,12491489280
47,149603986018,821394755,100,101.0,12491489280
48,152753286576,821153911,100,102.3,12491489280
49,155922810659,823343250,100,102.0,12491489280
50,159119046607,823643993,100,103.2,12491489280
51,162236645059,820909978,100,102.3,12491489280
52,165362416843,822631810,100,102.1,12491489280
53,168504144737,821568547,100,102.2,12491489280
54,171700067211,820622635,100,102.4,12491489280
55,174933225162,822960394,100,103.3,12491489280
56,178086360149,819669883,100,101.3,12491489280
57,181242280002,823099076,100,100.8,12491489280
58,184402314836,821289184,100,102.3,12491489280
59,187589762194,821964442,100,102.2,12491489280
60,190888320185,822987515,100,103.3,12491489280
61,194039561089,821651728,100,103.4,12491489280
62,197182363546,822187295,100,102.2,12491489280
63,200351457174,822241595,100,103.4,12491489280
64,203514332343,821385024,100,103.5,12491489280
65,206699978518,821782669,100,103.4,12491489280
66,209847114520,820932609,100,102.3,12491489280
67,213021122139,822336637,100,102.1,12491489280
68,216166259156,820580565,100,103.6,12491489280
69,219359013560,821339393,100,103.5,12491489280
70,222552635616,820639585,100,102.4,12491489280
71,225704968043,821436026,100,102.3,12491489280
72,228861193829,820763567,100,102.3,12491489280
73,232025708079,822592129,100,100.9,12491489280
74,235168043951,822249096,100,103.4,12491489280
75,238420610586,821046630,100,103.5,12491489280
76,241561017403,819747134,100,103.7,12491489280
77,244709853056,821356894,100,102.3,12491489280
78,247844987088,821070050,100,103.5,12491489280
79,251001309155,821876591,100,102.2,12491489280
80,254219102033,821883071,100,103.4,12491489280
81,257351357319,821856581,100,103.4,12491489280
82,260511104619,822026013,100,102.2,12491489280
83,263664116714,820491883,100,102.4,12491489280
84,266811311397,821463106,100,102.3,12491489280
85,270043389375,821209443,100,104.7,12491489280
86,273176376690,820171280,100,102.4,12491489280
87,276354336538,822079103,100,102.2,12491489280
88,279511523396,822809913,100,103.3,12491489280
89,282665545725,820773807,100,102.3,12491489280
90,285871099630,822394307,100,103.4,12491489280
91,289066734820,820933659,100,102.3,12491489280
92,292211866217,821600107,100,103.5,12491489280
93,295404243697,821492496,100,102.2,12491489280
94,297801358599,619017825,100,105.0,12491489280
