iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,1876435807,1824108433,100,101.1,23941939200
2,3520413777,1602474257,100,100.5,23941939200
3,5166595616,1606205437,100,100.2,23941939200
4,6810169755,1610566678,100,100.6,23941939200
5,8461325107,1617992539,100,100.1,23941939200
6,10105626170,1611018169,100,101.2,23941939200
7,11754566732,1615413116,100,100.9,23941939200
8,13417341956,1618400674,100,100.7,23941939200
9,15077646747,1619123664,100,100.7,23941939200
10,16730306378,1619703331,100,100.6,23941939200
11,18387286377,1623920397,100,101.0,23941939200
12,20045524291,1624925250,100,100.9,23941939200
13,21706060505,1623244838,100,100.4,23941939200
14,23365683937,1626543530,100,100.2,23941939200
15,25026515716,1620425911,100,100.0,23941939200
16,26688098324,1620306860,100,101.2,23941939200
17,28347861468,1626722363,100,100.2,23941939200
18,30005587425,1624582625,100,100.3,23941939200
19,31666938000,1628089971,100,100.7,23941939200
20,33326556943,1626680022,100,101.4,23941939200
21,34990453379,1630280938,100,100.6,23941939200
22,36666802629,1631276623,100,101.1,23941939200
23,38347275514,1628246362,100,100.7,23941939200
24,40016814396,1630390921,100,100.6,23941939200
25,41684046198,1634684307,100,100.9,23941939200
26,43350774893,1633978298,100,100.4,23941939200
27,45026586626,1638645108,100,101.3,23941939200
28,46706231000,1639462530,100,100.6,23941939200
29,48385684802,1639697472,100,100.6,23941939200
30,50066885795,1641438825,100,101.1,23941939200
31,51749357586,1638664818,100,100.7,23941939200
32,53431127217,1640074447,100,101.2,23941939200
33,55125607345,1640106648,100,101.2,23941939200
34,56805217678,1641812320,100,101.1,23941939200
35,58476261190,1637815308,100,101.3,23941939200
36,60150533113,1641154172,100,99.9,23941939200
37,61826316056,1642470679,100,100.5,23941939200
38,63509145742,1642828003,100,101.0,23941939200
39,65189278372,1640215549,100,100.6,23941939200
40,66869448492,1640279290,100,100.6,23941939200
41,68551901083,1642344757,100,101.1,23941939200
42,70235104073,1643378080,100,101.6,23941939200
43,71921733828,1646776745,100,101.4,23941939200
44,73607667384,1644639627,100,100.9,23941939200
45,75293726531,1641498365,100,101.1,23941939200
46,76979446934,1645822172,100,100.9,23941939200
47,78680201153,1647129719,100,101.4,23941939200
48,80364902213,1646577592,100,100.8,23941939200
49,82044097121,1645902333,100,100.9,23941939200
50,83723350900,1645912253,100,100.2,23941939200
51,85401357632,1645050653,100,100.3,23941939200
52,87085696187,1644387233,100,100.9,23941939200
53,88770901173,1644957351,100,101.5,23941939200
54,90458854655,1647988241,100,100.7,23941939200
55,92142923907,1644069760,100,101.0,23941939200
56,93829112656,1646305539,100,101.4,23941939200
57,95518099972,1648902652,100,100.7,23941939200
58,97202440416,1644459514,100,100.9,23941939200
59,98887628002,1645393417,100,100.9,23941939200
60,100576898792,1649296168,100,101.2,23941939200
61,102263956032,1644860620,100,100.9,23941939200
62,103956107730,1648724650,100,101.3,23941939200
63,105642470911,1646394549,100,100.8,23941939200
64,107331058911,1648553637,100,101.3,23941939200
65,109034208432,1648269514,100,100.7,23941939200
66,110716900805,1644892010,100,100.9,23941939200
67,112397543792,1647744718,100,100.1,23941939200
68,114078440812,1647682136,100,100.7,23941939200
69,115767461928,1649215127,100,101.3,23941939200
70,117455177847,1647852089,100,101.9,23941939200
71,119140565546,1645469148,100,100.9,23941939200
72,120828833702,1648145982,100,100.7,23941939200
73,122513892236,1644832259,100,100.9,23941939200
74,124199694071,1645712591,100,101.5,23941939200
75,125888777358,1649261747,100,101.3,23941939200
76,127574470840,1645603380,100,100.9,23941939200
77,129258997818,1644304532,100,100.9,23941939200
78,130947715870,1648623929,100,100.7,23941939200
79,132633944920,1646153596,100,100.8,23941939200
80,134319824485,1645873663,100,100.9,23941939200
81,136008768289,1648613499,100,100.1,23941939200
82,137700197007,1647573416,100,100.8,23941939200
83,139388389153,1645972364,100,101.5,23941939200
84,141073799402,1645120623,100,100.3,23941939200
85,142762784347,1648958173,100,101.3,23941939200
86,144446517065,1643722895,100,101.6,23941939200
87,146144458587,1648171013,100,100.7,23941939200
88,147833745527,1647766808,100,100.7,23941939200
89,149511622337,1644605386,100,100.9,23941939200
90,151192545047,1647660937,100,100.7,23941939200
91,152871452141,1645667430,100,100.3,23941939200
92,154551225807,1645943074,100,100.2,23941939200
93,156241106774,1649837195,100,101.2,23941939200
94,157928786853,1647582595,100,100.8,23941939200
95,159617919830,1648844012,100,100.7,23941939200
96,161304679577,1646603233,100,100.8,23941939200
97,162990761755,1645721351,100,100.9,23941939200
98,164679350325,1648392206,100,101.3,23941939200
99,166363952364,1644539475,100,100.9,23941939200
100,168049994761,1645990575,100,100.8,23941939200
101,169738475320,1648331024,100,101.3,23941939200
102,171425588031,1646755295,100,100.8,23941939200
103,173116059636,1650102528,100,101.2,23941939200
104,174801779699,1645666241,100,100.9,23941939200
105,176490931387,1648790302,100,101.3,23941939200
106,178174665174,1643575443,100,101.0,23941939200
107,179861018956,1646080226,100,100.8,23941939200
108,181553756060,1646705243,100,101.4,23941939200
109,183238265167,1644175081,100,101.0,23941939200
110,184927509576,1647322582,100,100.8,23941939200
111,186620706717,1646314299,100,100.8,23941939200
112,188313634814,1646095036,100,100.8,23941939200
113,190017319651,1646748275,100,100.8,23941939200
114,191710862797,1647370472,100,100.2,23941939200
115,193393126674,1644193001,100,99.7,23941939200
116,195078552744,1647343172,100,100.2,23941939200
117,196765334431,1648557488,100,99.5,23941939200
118,198450375465,1646969447,100,100.8,23941939200
119,200131125393,1642771462,100,100.4,23941939200
120,201815388617,1646177856,100,99.6,23941939200
121,203497550903,1644174091,100,99.7,23941939200
122,205182698269,1646951827,100,100.2,23941939200
123,206865625175,1644726008,100,100.3,23941939200
124,208547092263,1643300299,100,100.4,23941939200
125,210226172549,1640902969,100,99.9,23941939200
