iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,683131366,666938273,100,104.1,6808207360
2,1113173987,413990250,100,106.3,6808207360
3,1542685281,415158635,100,108.4,6808207360
4,1970119557,415403639,100,110.7,6808207360
5,2396653411,415902825,100,105.8,6808207360
6,2824098438,417547366,95,107.8,6808207360
7,3279300509,417574037,100,107.7,6808207360
8,3773086268,415432619,100,105.9,6808207360
9,4191469895,416572593,100,105.6,6808207360
10,4685502836,415666451,100,105.8,6808207360
11,5103753812,416172928,100,103.3,6808207360
12,5522671037,416898138,100,105.5,6808207360
13,6017732132,416560993,92,105.6,6808207360
14,6437198173,417532437,99,105.4,6808207360
15,6862569282,418010403,100,105.2,6808207360
16,7282536681,418006862,100,105.2,6808207360
17,7799531274,416368880,100,103.3,6808207360
18,8223048339,417911401,97,105.3,6808207360
19,8691157930,418679781,100,107.5,6808207360
20,9110550871,417233052,100,107.8,6808207360
21,9606114282,417240993,97,103.0,6808207360
22,10030440958,419944918,97,104.8,6808207360
23,10457986245,419053577,100,105.0,6808207360
24,10881430689,418126114,100,105.2,6808207360
25,11311592642,417485595,100,107.8,6808207360
26,11741835205,418250755,100,105.2,6808207360
27,12170161963,418590271,100,105.1,6808207360
28,12599055129,419359710,100,104.9,6808207360
29,13110686861,416345000,100,103.3,6808207360
30,13530310465,417724359,100,105.3,6808207360
31,13953100260,416864567,100,103.1,6808207360
32,14378216177,417851360,100,107.7,6808207360
33,14802794476,418365137,99,107.5,6808207360
34,15279886494,419718025,100,107.2,6808207360
35,15703587592,418038524,100,105.2,6808207360
36,16124853477,419000385,100,107.4,6808207360
37,16548758067,418224056,100,105.2,6808207360
38,16978593415,420640187,100,107.0,6808207360
39,17497948369,419009576,100,107.4,6808207360
40,17919626280,419400901,100,104.9,6808207360
41,18340861245,419305030,100,104.9,6808207360
42,18762564836,419811377,100,107.2,6808207360
43,19189616427,419769616,100,107.2,6808207360
44,19611037495,419353510,99,109.7,6808207360
45,20033271053,420092300,98,109.5,6808207360
46,20461748683,418951955,100,112.2,6808207360
47,20884553008,420552796,100,109.4,6808207360
