iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,1043074483,588987034,100,100.1,12455837696
2,1923130295,565379560,100,100.8,12491489280
3,2769991528,566885401,100,100.5,12491489280
4,3615552304,567790314,100,98.6,12491489280
5,4458610213,569005761,100,100.1,12491489280
6,5298986875,567244926,100,100.4,12491489280
7,6140375812,568328293,100,100.2,12491489280
8,6982670891,569967905,100,101.7,12491489280
9,7829141429,572036574,100,99.6,12491489280
10,8681585542,570748526,100,99.8,12491489280
11,9533042150,570694866,100,99.8,12491489280
12,10386761961,572780936,100,99.5,12491489280
13,11235482760,569643121,100,100.0,12491489280
14,12082862301,572214287,100,101.3,12491489280
15,12929636413,571484427,100,101.4,12491489280
16,13778028209,572201497,100,99.6,12491489280
17,14627741812,575280089,100,100.8,12491489280
18,15477222083,573100269,100,101.1,12491489280
19,16328182594,573802139,100,99.3,12491489280
20,17174463550,571585698,100,99.7,12491489280
21,18021513946,572087225,100,99.6,12491489280
22,18873754655,571963644,100,99.6,12491489280
23,19728860175,573919521,100,101.0,12491489280
24,20583141704,573118810,100,99.4,12491489280
25,21438151252,574063473,100,101.0,12491489280
26,22288333503,575080027,100,100.8,12491489280
27,23139018771,574664092,100,100.9,12491489280
28,23990603541,575628415,100,100.7,12491489280
29,24842410464,575465983,100,100.7,12491489280
30,25694241087,575514353,100,100.7,12491489280
31,26544480139,574386097,100,99.2,12491489280
32,27400152337,576213673,100,100.6,12491489280
33,28253386481,574186545,100,99.2,12491489280
34,29112437086,575290990,100,100.8,12491489280
35,29970768701,575820958,100,98.9,12491489280
36,30823444327,575645715,100,100.7,12491489280
37,31682495153,577380099,100,100.4,12491489280
38,32533981862,574546990,100,100.9,12491489280
39,33387469779,576386956,100,100.6,12491489280
40,34240917676,576109252,100,100.6,12491489280
41,35093986557,576345235,100,100.6,12491489280
42,35948286125,577473751,100,100.4,12491489280
43,36803995824,578773949,100,100.2,12491489280
44,37661525948,578785819,100,100.2,12491489280
45,38517887375,578006899,100,100.3,12491489280
46,39372684071,577198107,100,98.7,12491489280
47,40226857648,578555416,100,100.2,12491489280
48,41084346591,579985466,100,99.9,12491489280
49,41940706419,578204301,100,100.3,12491489280
50,42800290842,578360824,100,100.2,12491489280
51,43657093766,578596786,100,98.5,12491489280
52,44513219640,578313522,100,100.2,12491489280
53,45374564078,579335448,100,100.1,12491489280
54,46234591318,577277699,100,100.4,12491489280
55,47097749862,578407004,100,100.2,12491489280
56,47958902257,578815460,100,100.1,12491489280
57,48818425219,580187919,100,99.9,12491489280
58,49675699650,578387814,100,98.5,12491489280
59,50531385588,577801695,100,100.3,12491489280
60,51388247493,579174495,100,100.1,12491489280
61,52243938421,579000172,100,100.1,12491489280
62,53100013175,579058794,100,100.1,12491489280
63,53960921486,582126847,100,99.6,12491489280
64,54821800538,580714087,100,99.8,12491489280
65,55681122887,579672963,100,100.0,12491489280
66,56538504549,578904162,100,100.1,12491489280
67,57397735358,580400902,100,99.9,12491489280
68,58256378297,580062578,100,99.9,12491489280
69,59116343976,580606795,100,99.8,12491489280
70,59975136528,579701262,100,100.0,12491489280
71,60835009545,581232044,100,101.5,12491489280
72,61695418770,579782993,100,100.0,12491489280
73,62557410527,582075606,100,101.3,12491489280
74,63419329573,581894014,100,99.6,12491489280
75,64283553072,581470928,100,99.7,12491489280
76,65143224296,581788463,100,101.4,12491489280
77,66010190384,581111673,100,101.5,12491489280
78,66870985904,580561844,100,99.9,12491489280
79,67736853076,580570155,100,99.8,12491489280
80,68599949569,582061236,100,99.6,12491489280
81,69459699894,581568459,100,101.4,12491489280
82,70318081520,580486634,100,99.9,12491489280
83,71176280104,579782894,100,100.0,12491489280
84,72035585923,580193850,100,99.9,12491489280
85,72896687018,581304985,100,99.7,12491489280
86,73755937396,580553805,100,99.8,12491489280
87,74615034073,580042218,100,99.9,12491489280
88,75475678631,581397716,100,99.7,12491489280
89,76334259700,579838685,100,100.0,12491489280
90,77192751487,579704893,100,100.0,12491489280
91,78052794817,580913939,100,99.8,12491489280
92,78913464785,581012611,100,99.8,12491489280
93,79772615152,580067807,100,99.9,12491489280
94,80632995007,581126763,100,99.8,12491489280
95,81492043523,580246621,100,99.9,12491489280
96,82352674310,581489688,100,99.7,12491489280
97,83212811571,581168103,100,99.7,12491489280
98,84073111585,580658156,100,101.6,12491489280
99,84937090670,582157897,100,101.3,12491489280
100,85797194640,581331186,100,99.7,12491489280
101,86655892221,580870329,100,99.8,12491489280
102,87513442075,580107838,100,99.9,12491489280
103,88371956753,580480953,100,99.9,12491489280
104,89238182720,579122895,100,100.1,12491489280
105,90105636345,581316755,100,99.7,12491489280
106,90969521919,582757916,100,99.5,12491489280
107,91831790790,581093243,100,99.8,12491489280
108,92691294362,580964940,100,99.8,12491489280
109,93552141743,581886803,100,101.3,12491489280
110,94411964409,581248234,100,99.7,12491489280
111,95269328081,579925275,100,100.0,12491489280
112,96130278753,581674441,100,101.4,12491489280
113,96991268576,581582369,100,99.7,12491489280
114,97851448088,582048915,100,99.6,12491489280
115,98709314547,580213720,100,99.9,12491489280
116,99569513959,581280335,100,99.7,12491489280
117,100428023747,580313651,100,99.9,12491489280
118,101288662665,581690901,100,101.4,12491489280
119,102147778601,579966327,100,100.0,12491489280
120,103006785977,580103949,100,99.9,12491489280
121,103866471861,580777608,100,99.8,12491489280
