iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,3587165390,594475016,100,100.9,12455837696
2,7007263676,569425532,100,100.0,12491489280
3,10213088143,569087086,100,100.1,12491489280
4,13399620200,568903895,100,98.4,12491489280
5,16635086232,567517447,100,98.6,12491489280
6,19846965507,569034916,100,100.1,12491489280
7,23012492272,569412891,100,100.0,12491489280
8,26204042855,564635460,100,99.1,12491489280
9,29432905181,565791695,100,98.9,12491489280
10,32731998807,566070478,100,98.9,12491489280
11,35888173741,563277562,100,99.4,12491489280
12,39028743103,565178096,100,99.0,12491489280
13,42201443771,565464580,100,100.7,12491489280
14,45393943035,562625914,100,99.5,12491489280
15,48540584636,566433532,100,98.8,12491489280
16,51759794466,565142646,100,99.0,12491489280
17,54905836079,566483954,100,100.6,12491489280
18,58055800042,565132846,100,102.6,12491489280
19,61221451739,565804494,100,98.9,12491489280
20,64385515685,566443164,100,100.6,12491489280
21,67607996408,568342368,100,100.2,12491489280
22,70749037725,567375835,100,100.4,12491489280
23,73888305780,566560274,100,100.6,12491489280
24,77169066479,566334141,100,100.6,12491489280
25,80363526599,565437000,100,99.0,12491489280
26,83551547255,566745606,100,98.8,12491489280
27,86676913610,566265111,100,98.8,12491489280
28,89851126138,567204112,100,100.4,12491489280
29,93037177779,569318920,100,100.1,12491489280
30,96279775033,567550627,100,100.4,12491489280
31,99512733612,567428176,100,100.4,12491489280
32,102668133066,566365512,100,100.6,12491489280
33,105854533711,568148055,100,100.3,12491489280
34,109033907956,569421832,100,98.3,12491489280
35,112213682046,567520126,100,100.4,12491489280
36,115431738511,569805586,100,100.0,12491489280
37,118646958691,568783423,100,100.2,12491489280
38,121831468071,568726963,100,100.2,12491489280
39,124990964688,566588524,100,100.5,12491489280
40,128149320951,568331437,100,100.2,12491489280
41,131317544781,567801240,100,100.3,12491489280
42,134533030303,567107532,100,100.5,12491489280
43,137725578638,567867751,100,100.3,12491489280
44,140846744719,569241129,100,100.1,12491489280
45,143982610379,568110305,100,100.3,12491489280
46,147122575762,567279674,100,100.4,12491489280
47,150421741140,569491932,100,100.0,12491489280
48,153655143745,568348777,100,100.2,12491489280
49,156812497594,567680179,100,100.4,12491489280
50,160009718749,571081952,100,99.8,12491489280
51,163237253357,569145607,100,100.1,12491489280
52,166431075609,569620024,100,100.0,12491489280
53,169586183009,568019564,100,100.3,12491489280
54,172755133459,569064386,100,100.1,12491489280
55,175895253864,567945472,100,100.3,12491489280
56,179031767923,569942648,100,100.0,12491489280
57,182321417647,568435069,100,100.2,12491489280
58,185579622733,570625287,100,101.6,12491489280
59,188799544154,569627194,100,100.0,12491489280
60,192001634022,570280492,100,99.9,12491489280
61,195274357947,570862411,100,101.6,12491489280
62,198479219082,569234139,100,100.1,12491489280
63,201785940628,570691288,100,99.8,12491489280
64,204973234884,569907538,100,100.0,12491489280
65,208239397324,568600291,100,100.2,12491489280
66,211459480227,570408074,100,101.6,12491489280
67,214646752463,570136411,100,99.9,12491489280
68,217945294502,569819686,100,100.0,12491489280
69,221180590122,570325854,100,99.9,12491489280
70,224337507395,571290285,100,101.5,12491489280
71,227519103908,569316289,100,100.1,12491489280
72,230781467079,569884668,100,100.0,12491489280
73,234047082901,569326880,100,98.3,12491489280
74,237227187765,569193588,100,100.1,12491489280
75,240427920847,570190272,100,99.9,12491489280
76,243575030803,570648537,100,99.8,12491489280
77,246741810174,569086907,100,100.1,12491489280
78,249894645875,570169681,100,99.9,12491489280
79,253129537279,570792640,100,101.6,12491489280
80,256258896255,569228599,100,100.1,12491489280
81,259430613090,569131177,100,100.1,12491489280
82,262575231254,569290680,100,100.1,12491489280
83,265789327139,569106937,100,100.1,12491489280
84,269011164524,568779753,100,98.4,12491489280
85,272179156131,571389236,100,101.5,12491489280
86,275363068584,569066777,100,100.1,12491489280
87,278545909243,569653144,100,100.0,12491489280
88,281710494016,569542243,100,100.0,12491489280
89,284951648422,568719742,100,100.2,12491489280
90,288116388097,570329363,100,99.9,12491489280
91,291287564525,568325717,100,100.2,12491489280
92,294554055069,568940625,100,100.1,12491489280
93,297779431110,568966235,100,98.4,12491489280
94,300219452280,429062972,100,100.2,12491489280
