iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,640897437,319393013,64,100.1,6770458624
2,1108523847,289720267,99,100.0,6808207360
3,1535398503,287780180,99,100.7,6808207360
4,1962386840,288621122,99,100.4,6808207360
5,2383971250,289023907,96,100.2,6808207360
6,2805287656,288872525,96,100.3,6808207360
7,3229329031,287666088,94,100.7,6808207360
8,3649674693,287910652,96,100.6,6808207360
9,4069178072,288789384,99,96.8,6808207360
10,4489838789,287983442,99,100.6,6808207360
11,4906889943,288532221,99,96.9,6808207360
12,5324218072,288164365,99,100.5,6808207360
13,5743341137,290344797,99,99.8,6808207360
14,6161597409,289067498,99,100.2,6808207360
15,6581047228,290162044,100,99.8,6808207360
16,7000674130,290130983,100,99.8,6808207360
17,7420707587,290103293,100,99.9,6808207360
18,7839725940,289776548,100,100.0,6808207360
19,8258954775,289904760,99,99.9,6808207360
20,8680012768,291346891,99,99.4,6808207360
21,9099174983,289534275,99,100.0,6808207360
22,9522638789,290507478,99,99.7,6808207360
23,9950911585,289700407,99,100.0,6808207360
24,10369624674,289214050,99,100.2,6808207360
25,10789587390,290178075,100,103.3,6808207360
26,11213387612,290976435,100,99.6,6808207360
27,11640261477,290963465,100,99.6,6808207360
28,12061367680,291122478,99,99.5,6808207360
29,12482892279,291618434,99,99.3,6808207360
30,12903681698,291827477,99,99.3,6808207360
31,13327563950,290009121,99,99.9,6808207360
32,13750989367,290062793,99,99.9,6808207360
33,14174793218,291009456,98,99.5,6808207360
34,14601717084,292275334,100,99.1,6808207360
35,15030631940,291302171,100,99.4,6808207360
36,15455817321,291228309,99,99.5,6808207360
37,15879604792,291894219,99,99.2,6808207360
38,16302384709,292692340,99,99.0,6808207360
39,16723996129,291909099,99,99.2,6808207360
40,17146124757,291158988,99,99.5,6808207360
41,17568260124,291666755,99,99.3,6808207360
42,17991586349,292393395,100,99.1,6808207360
43,18412120593,290812533,100,103.0,6808207360
44,18834332012,291855239,100,99.3,6808207360
45,19255272822,291030356,99,99.5,6808207360
46,19678059710,292819442,99,102.3,6808207360
47,20101487696,292825812,99,102.3,6808207360
48,20523516012,291704577,99,99.3,6808207360
49,20946536192,292186833,99,99.1,6808207360
50,21372340312,291675955,99,99.3,6808207360
51,21798466638,292763371,100,99.0,6808207360
52,22227532415,291851218,100,99.3,6808207360
53,22654289418,292563479,99,99.0,6808207360
54,23082702036,291325430,99,99.4,6808207360
55,23506375366,292605749,99,99.0,6808207360
56,23933343353,292997984,99,98.9,6808207360
57,24362995878,291655516,99,99.3,6808207360
58,24791569408,293395520,100,98.7,6808207360
59,25224445030,291901169,100,99.2,6808207360
60,25651149474,292168603,99,99.2,6808207360
61,26078349414,292525348,99,102.4,6808207360
62,26508012689,291991020,99,99.2,6808207360
63,26934113714,292537638,99,99.0,6808207360
64,27363362884,292017710,99,99.2,6808207360
65,27787074174,292591239,100,99.0,6808207360
66,28209900812,292173523,100,99.1,6808207360
67,28632974133,292373766,100,102.5,6808207360
68,29062568287,292280474,99,99.1,6808207360
69,29489114268,292324465,99,99.1,6808207360
