iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,6943207025,1120749338,100,99.9,23910481920
2,13504689873,1107999453,100,99.2,23941939200
3,20008144917,1108762022,100,100.1,23941939200
4,26391926361,1105894176,100,99.4,23941939200
5,32782354450,1108360398,100,100.1,23941939200
6,39177202938,1111677681,100,100.7,23941939200
7,45438814057,1112748824,100,99.7,23941939200
8,51752227498,1116785507,100,99.4,23941939200
9,58106323257,1112940117,100,99.7,23941939200
10,64363255456,1112898436,100,99.7,23941939200
11,70791486276,1111552370,100,99.8,23941939200
12,77160340066,1111811662,100,99.8,23941939200
13,83469163858,1114600399,100,100.5,23941939200
14,89884263317,1117104201,100,100.2,23941939200
15,96287728016,1113863749,100,100.5,23941939200
16,102629400064,1112812446,100,99.7,23941939200
17,109041086889,1117806120,100,100.2,23941939200
18,115416045088,1117468216,100,100.2,23941939200
19,121806760961,1112143436,100,99.8,23941939200
20,128191391946,1107272554,100,100.2,23941939200
21,134531642285,1107826111,100,101.1,23941939200
22,140878528032,1108261347,100,100.1,23941939200
23,147284086078,1106091379,100,100.3,23941939200
24,153601678304,1112950197,100,100.6,23941939200
25,160020097626,1113458484,100,99.7,23941939200
26,166420520366,1115488440,100,100.4,23941939200
27,172774884648,1111474648,100,99.8,23941939200
28,179098584993,1106551584,100,99.4,23941939200
29,185492836632,1108095445,100,100.1,23941939200
30,191845247808,1106276571,100,99.4,23941939200
31,198230352059,1106790257,100,100.3,23941939200
32,204598749863,1110756039,100,99.9,23941939200
33,210885460328,1108613351,100,100.1,23941939200
34,217306216091,1109270719,100,100.0,23941939200
35,223620810568,1109186769,100,100.0,23941939200
36,229967189427,1107854641,100,100.2,23941939200
37,236359194097,1110906871,100,99.9,23941939200
38,242745985109,1109920548,100,99.8,23941939200
39,249172408535,1105502800,100,99.5,23941939200
40,255533259352,1108301417,100,101.0,23941939200
41,261869835413,1109027996,100,101.0,23941939200
42,268290599716,1112353879,100,100.7,23941939200
43,274690791723,1113034819,100,100.6,23941939200
44,281005981497,1110133332,100,100.0,23941939200
45,287338003589,1108641241,100,100.1,23941939200
46,293762909546,1108661612,100,100.1,23941939200
47,299305214793,974485601,100,100.5,23941939200
