iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,1057143202,592724727,100,101.2,12455837696
2,1939016000,567435049,100,100.4,12491489280
3,2784848228,566326434,100,100.6,12491489280
4,3632699936,570784527,100,101.6,12491489280
5,4474302066,568066939,100,100.3,12491489280
6,5318079195,569390197,100,100.0,12491489280
7,6163504819,570205459,100,99.9,12491489280
8,7013087221,570635515,100,99.8,12491489280
9,7857754503,570634194,100,99.8,12491489280
10,8709729649,570419051,100,99.9,12491489280
11,9558051043,569462958,100,100.0,12491489280
12,10410359194,572162286,100,99.6,12491489280
13,11261789369,571900613,100,99.6,12491489280
14,12109009166,573229302,100,99.4,12491489280
15,12955913969,571339146,100,101.5,12491489280
16,13805368448,572831307,100,99.5,12491489280
17,14649440791,571661531,100,99.7,12491489280
18,15497680003,573085119,100,99.4,12491489280
19,16346512943,573345494,100,99.4,12491489280
20,17191849124,571163073,100,99.7,12491489280
21,18039730910,572098916,100,99.6,12491489280
22,18893130104,574295426,100,99.2,12491489280
23,19742867096,572866926,100,99.4,12491489280
24,20599384963,573918491,100,99.3,12491489280
25,21454458009,575339292,100,99.0,12491489280
26,22309365324,574526070,100,99.2,12491489280
27,23166095493,575802578,100,100.7,12491489280
28,24018058476,576238314,100,98.9,12491489280
29,24869245589,575891059,100,98.9,12491489280
30,25721811421,575235769,100,99.0,12491489280
31,26573314268,576430147,100,100.6,12491489280
32,27425749667,575582774,100,100.7,12491489280
33,28279687248,577046585,100,100.5,12491489280
34,29130809030,575763768,100,100.7,12491489280
35,29984930713,576824442,100,98.8,12491489280
36,30837564786,575707886,100,100.7,12491489280
37,31690817177,577291909,100,100.4,12491489280
38,32547783680,579144533,100,100.1,12491489280
39,33406775671,577432850,100,98.7,12491489280
40,34266138507,578398693,100,98.5,12491489280
41,35122050665,578217741,100,100.3,12491489280
42,35977199453,578332813,100,100.2,12491489280
43,36833825051,578317032,100,100.2,12491489280
44,37696151638,577923227,100,98.6,12491489280
45,38560399302,579118333,100,101.8,12491489280
46,39421055546,579111754,100,100.1,12491489280
47,40275421393,576799411,100,100.5,12491489280
48,41132031481,580392741,100,99.9,12491489280
49,41987960089,579096394,100,100.1,12491489280
50,42847120492,580567504,100,99.8,12491489280
51,43705419194,579361347,100,100.1,12491489280
52,44563041126,579377457,100,100.1,12491489280
53,45421262736,580146767,100,99.9,12491489280
54,46279016549,579939165,100,100.0,12491489280
55,47133224364,576580208,100,98.8,12491489280
56,47989745121,580024546,100,99.9,12491489280
57,48847079569,580712526,100,99.8,12491489280
58,49705341510,580028237,100,99.9,12491489280
59,50565265833,580899749,100,101.5,12491489280
60,51424284725,579118533,100,100.1,12491489280
61,52285206083,580577314,100,99.8,12491489280
62,53143902150,579989416,100,99.9,12491489280
63,54003547879,580481672,100,99.9,12491489280
64,54864707201,580505783,100,101.6,12491489280
65,55729983049,581193683,100,99.7,12491489280
66,56596175979,580405562,100,99.9,12491489280
67,57459145896,580161898,100,99.9,12491489280
68,58321756027,582978787,100,99.4,12491489280
69,59180892440,580273049,100,101.6,12491489280
70,60040497010,581164282,100,101.5,12491489280
71,60899857536,580374571,100,99.9,12491489280
72,61760052543,580257859,100,99.9,12491489280
73,62634038952,582091235,100,101.3,12491489280
74,63493416859,581043100,100,99.8,12491489280
75,64354437888,583184790,100,101.1,12491489280
76,65214326551,581689810,100,99.7,12491489280
77,66075177558,582652223,100,101.2,12491489280
78,66935924833,580773707,100,99.8,12491489280
79,67795825067,580941619,100,99.8,12491489280
80,68655636469,581361435,100,99.7,12491489280
81,69515015896,580594524,100,99.8,12491489280
82,70374974800,580662065,100,99.8,12491489280
83,71237924326,583911120,100,99.3,12491489280
84,72098170234,581192643,100,99.7,12491489280
85,72959062782,581927143,100,99.6,12491489280
86,73818836823,581065111,100,99.8,12491489280
87,74678802648,581649489,100,99.7,12491489280
88,75539206499,581547088,100,101.4,12491489280
89,76404226103,582936987,100,99.4,12491489280
90,77263752221,581631779,100,99.7,12491489280
91,78122438139,581270554,100,99.7,12491489280
92,78983174763,582640902,100,101.2,12491489280
93,79842348217,581651409,100,99.7,12491489280
94,80702538535,582893216,100,99.5,12491489280
95,81561154370,581408636,100,101.4,12491489280
96,82422857489,580046267,100,99.9,12491489280
97,83291126169,581516127,100,99.7,12491489280
98,84158280873,582092824,100,99.6,12491489280
99,85019996312,581063220,100,99.8,12491489280
100,85880373802,583304601,100,101.1,12491489280
101,86739428564,581521457,100,99.7,12491489280
102,87598795050,582133776,100,99.6,12491489280
103,88458138246,582174466,100,101.3,12491489280
104,89318363114,582261848,100,101.3,12491489280
105,90178053345,582321878,100,99.5,12491489280
106,91037782576,582057465,100,99.6,12491489280
107,91899064058,584354296,100,99.2,12491489280
108,92758991913,580718906,100,99.8,12491489280
109,93618035254,581737660,100,99.6,12491489280
