iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,657598765,325695592,66,98.2,6770458624
2,1118819505,284907010,100,101.7,6808207360
3,1542520042,286284361,99,101.2,6808207360
4,1965146633,286524864,99,97.6,6808207360
5,2385463400,286085158,99,101.3,6808207360
6,2805465843,287774193,98,104.1,6808207360
7,3226296157,288385232,96,100.5,6808207360
8,3641950356,287665351,98,100.7,6808207360
9,4057751416,287248345,98,100.8,6808207360
10,4474891096,288234829,100,100.5,6808207360
11,4891262305,288154528,100,100.5,6808207360
12,5307620764,288483524,99,100.4,6808207360
13,5723901892,287889775,100,100.6,6808207360
14,6140635186,287894015,100,100.6,6808207360
15,6556204542,287507558,100,100.8,6808207360
16,6973758119,288743227,99,100.3,6808207360
17,7390030836,287807633,100,100.7,6808207360
18,7806281984,287805894,98,100.7,6808207360
19,8222477300,287816233,98,100.7,6808207360
20,8638515333,287893524,98,97.2,6808207360
21,9057084445,287456618,96,97.3,6808207360
22,9478283725,288871539,100,100.3,6808207360
23,9900718083,289450967,100,100.1,6808207360
24,10322032355,289089082,99,100.2,6808207360
25,10747086472,289793203,100,100.0,6808207360
26,11172626806,289776722,100,100.0,6808207360
27,11594635018,288986570,100,96.8,6808207360
28,12012357757,289329766,98,100.1,6808207360
29,12431003539,289706051,98,100.0,6808207360
30,12849139154,289193574,98,100.2,6808207360
31,13268524607,290021636,98,99.9,6808207360
32,13689349692,290752626,100,99.6,6808207360
33,14107721150,289001401,100,100.2,6808207360
34,14525090994,288697596,100,100.3,6808207360
35,14943037986,289008191,100,100.2,6808207360
36,15361009108,289158324,100,100.2,6808207360
37,15779723342,289695191,100,100.0,6808207360
38,16199240287,289611280,100,100.0,6808207360
39,16616752893,289079122,98,100.2,6808207360
40,17034455272,288922720,98,100.3,6808207360
41,17453466979,289170693,98,100.2,6808207360
42,17873465361,290518032,98,103.2,6808207360
43,18295888630,289751562,100,100.0,6808207360
44,18717837871,290082407,100,99.9,6808207360
45,19138261789,290249659,100,99.8,6808207360
46,19563132184,291653350,100,99.3,6808207360
47,19982217993,286632096,100,101.1,6808207360
48,20401110598,287436558,97,100.8,6808207360
49,20821220893,287939596,96,100.6,6808207360
50,21237680523,287555010,98,100.7,6808207360
51,21655218399,287108993,97,100.9,6808207360
52,22077907051,287434208,95,100.8,6808207360
53,22498414441,288442083,100,100.4,6808207360
54,22914705779,287184234,100,97.4,6808207360
55,23329460353,287019742,100,97.5,6808207360
56,23745853323,287914045,99,97.1,6808207360
57,24162168581,287405327,100,100.8,6808207360
58,24577916590,287584329,100,100.7,6808207360
59,24994605984,287718583,100,100.7,6808207360
60,25410750200,287978456,100,97.1,6808207360
61,25829120438,289601790,100,100.0,6808207360
62,26247381955,289477998,100,100.1,6808207360
63,26664930781,288784248,100,96.9,6808207360
64,27082342885,289007061,100,100.2,6808207360
65,27500430509,289421688,100,100.1,6808207360
66,27917889334,288847568,100,96.8,6808207360
