iteration,timestamp,duration,GPU utilization,CPU utilization,GPU memory
1,1833019949,1118515028,100,99.2,23910481920
2,3513200324,1095861972,100,100.3,23941939200
3,5153333457,1099663503,100,100.9,23941939200
4,6783629858,1098461827,100,100.1,23941939200
5,8416852738,1100366163,100,99.9,23941939200
6,10054610540,1101249856,100,99.9,23941939200
7,11694567371,1102428011,100,99.8,23941939200
8,13340202659,1105341100,100,100.4,23941939200
9,14980385964,1103725478,100,99.6,23941939200
10,16640654279,1108981149,100,101.0,23941939200
11,18289385039,1105909668,100,101.2,23941939200
12,19935092678,1107547880,100,100.2,23941939200
13,21582759413,1109188062,100,100.0,23941939200
14,23228240559,1110339328,100,99.9,23941939200
15,24875100284,1110321147,100,99.9,23941939200
16,26525799460,1111532724,100,99.8,23941939200
17,28182735011,1109478195,100,100.9,23941939200
18,29839816813,1112931023,100,99.7,23941939200
19,31485310529,1110083454,100,99.1,23941939200
20,33136441341,1113633932,100,100.5,23941939200
21,34781486182,1109220723,100,100.0,23941939200
22,36435105868,1115472048,100,100.4,23941939200
23,38084765020,1112133591,100,100.7,23941939200
24,39744867893,1114627335,100,99.6,23941939200
25,41410996278,1114339961,100,99.6,23941939200
26,43075706654,1119270949,100,100.0,23941939200
27,44744594846,1114868508,100,99.5,23941939200
28,46407615318,1116401319,100,100.3,23941939200
29,48068812987,1119913537,100,100.0,23941939200
30,49733356500,1124126584,100,99.6,23941939200
31,51398088146,1122891747,100,99.7,23941939200
32,53065583299,1122041506,100,100.7,23941939200
33,54735335223,1121253885,100,99.9,23941939200
34,56411910879,1125333320,100,99.5,23941939200
35,58088522685,1124409888,100,99.6,23941939200
36,59771897273,1125999830,100,99.4,23941939200
37,61464107890,1127361927,100,100.2,23941939200
38,63137910189,1126329914,100,100.3,23941939200
39,64810209697,1126249993,100,99.4,23941939200
40,66485609136,1129829810,100,100.9,23941939200
41,68156240302,1127405628,100,100.2,23941939200
42,69834185277,1127439629,100,100.2,23941939200
43,71512387624,1125323470,100,100.4,23941939200
44,73194039559,1129551218,100,100.0,23941939200
45,74871697369,1126645968,100,100.3,23941939200
46,76551854444,1128361420,100,99.2,23941939200
47,78230233764,1127419068,100,100.2,23941939200
48,79917358872,1131308931,100,100.7,23941939200
49,81602145059,1132248014,100,100.7,23941939200
50,83285277604,1128755966,100,100.1,23941939200
51,84984086070,1130220067,100,100.0,23941939200
52,86667538728,1131038217,100,99.9,23941939200
53,88344863635,1129888481,100,100.0,23941939200
54,90023994915,1131099118,100,99.9,23941939200
55,91703538841,1131220790,100,100.7,23941939200
56,93386677670,1129128617,100,100.1,23941939200
57,95074499753,1130525416,100,99.9,23941939200
58,96761814217,1132312240,100,100.7,23941939200
59,98444581171,1128057162,100,100.1,23941939200
60,100125324378,1127422594,100,100.2,23941939200
61,101810362443,1131648231,100,99.8,23941939200
62,103498471388,1133527956,100,99.7,23941939200
63,105182508689,1129012265,100,100.1,23941939200
64,106866135575,1130510106,100,99.9,23941939200
65,108553139025,1133445874,100,100.5,23941939200
66,110242145074,1129325909,100,100.0,23941939200
67,111923630800,1129187667,100,100.0,23941939200
68,113611491672,1134285816,100,99.6,23941939200
69,115306463120,1132555233,100,99.7,23941939200
70,116996425470,1133134980,100,100.6,23941939200
71,118677887277,1132479942,100,99.8,23941939200
72,120359934991,1133815430,100,99.6,23941939200
73,122037953962,1129514831,100,100.0,23941939200
74,123716956595,1130405424,100,99.9,23941939200
75,125401040177,1131503429,100,99.8,23941939200
76,127085126519,1131584240,100,100.7,23941939200
77,128774786005,1132299509,100,99.8,23941939200
78,130458797556,1131426507,100,100.7,23941939200
79,132145993679,1133878941,100,99.6,23941939200
80,133834028724,1132295740,100,99.8,23941939200
81,135517386186,1130005029,100,100.9,23941939200
82,137201422637,1132271379,100,99.8,23941939200
83,138889051556,1132874107,100,99.7,23941939200
84,140572590970,1128782982,100,100.1,23941939200
85,142255536607,1130561906,100,99.9,23941939200
86,143942735600,1132058766,100,99.8,23941939200
87,145633730155,1131231276,100,99.9,23941939200
88,147324102171,1135172868,100,99.5,23941939200
89,149009141495,1129748515,100,100.0,23941939200
